CityId,DistrictId,FieldId,CityName,DistrictName,CropName,Coef,FieldArea
1,113,27,ADANA,ÇUKUROVA,Lentil,2.49,15.95
1,113,27,ADANA,ÇUKUROVA,Chickpea,3.2,15.95
1,113,27,ADANA,ÇUKUROVA,Cotton,4.75,15.95
1,113,27,ADANA,ÇUKUROVA,Sugarbeet,0.1,15.95
1,113,27,ADANA,ÇUKUROVA,Soybean,0,15.95
1,113,27,ADANA,ÇUKUROVA,Peanut,7.96,15.95
1,113,27,ADANA,ÇUKUROVA,Oat,0,15.95
1,113,27,ADANA,ÇUKUROVA,Potato,0,15.95
1,113,27,ADANA,ÇUKUROVA,Corn,3.25,15.95
1,113,27,ADANA,ÇUKUROVA,Canola,4.51,15.95
1,113,27,ADANA,ÇUKUROVA,Onion,1.9,15.95
1,113,27,ADANA,ÇUKUROVA,Bean,2.16,15.95
1,113,27,ADANA,ÇUKUROVA,Tomato,0,15.95
1,113,28,ADANA,ÇUKUROVA,Wheat,0.73,14.38
1,113,28,ADANA,ÇUKUROVA,Barley,2.49,14.38
1,113,28,ADANA,ÇUKUROVA,Sunflower,1.74,14.38
1,113,28,ADANA,ÇUKUROVA,Rice,6.92,14.38
1,113,28,ADANA,ÇUKUROVA,Lentil,0.56,14.38
1,113,28,ADANA,ÇUKUROVA,Chickpea,0.67,14.38
1,113,28,ADANA,ÇUKUROVA,Cotton,0,14.38
1,113,28,ADANA,ÇUKUROVA,Sugarbeet,3.52,14.38
1,113,28,ADANA,ÇUKUROVA,Soybean,4.88,14.38
1,113,28,ADANA,ÇUKUROVA,Peanut,6.54,14.38
1,113,28,ADANA,ÇUKUROVA,Oat,5.34,14.38
1,113,28,ADANA,ÇUKUROVA,Potato,12.28,14.38
1,113,28,ADANA,ÇUKUROVA,Corn,1.39,14.38
1,113,28,ADANA,ÇUKUROVA,Canola,7.06,14.38
1,113,28,ADANA,ÇUKUROVA,Onion,0,14.38
1,113,28,ADANA,ÇUKUROVA,Bean,2.85,14.38
1,113,28,ADANA,ÇUKUROVA,Tomato,6,14.38
1,113,29,ADANA,ÇUKUROVA,Wheat,0,16.16
1,113,29,ADANA,ÇUKUROVA,Barley,5.16,16.16
1,113,29,ADANA,ÇUKUROVA,Sunflower,1.04,16.16
1,113,29,ADANA,ÇUKUROVA,Rice,1.78,16.16
1,113,29,ADANA,ÇUKUROVA,Lentil,3.07,16.16
1,113,29,ADANA,ÇUKUROVA,Chickpea,4.19,16.16
1,113,29,ADANA,ÇUKUROVA,Cotton,3.62,16.16
1,113,29,ADANA,ÇUKUROVA,Sugarbeet,1.93,16.16
1,113,29,ADANA,ÇUKUROVA,Soybean,3.46,16.16
1,113,29,ADANA,ÇUKUROVA,Peanut,0.17,16.16
1,113,29,ADANA,ÇUKUROVA,Oat,4.27,16.16
1,113,29,ADANA,ÇUKUROVA,Potato,1.27,16.16
1,113,29,ADANA,ÇUKUROVA,Corn,0.1,16.16
1,113,29,ADANA,ÇUKUROVA,Canola,0,16.16
1,113,29,ADANA,ÇUKUROVA,Onion,2.71,16.16
1,113,29,ADANA,ÇUKUROVA,Bean,4.56,16.16
1,113,29,ADANA,ÇUKUROVA,Tomato,1.56,16.16
1,113,30,ADANA,ÇUKUROVA,Wheat,3.24,21.82
1,113,30,ADANA,ÇUKUROVA,Barley,6.13,21.82
1,113,30,ADANA,ÇUKUROVA,Sunflower,4.5,21.82
1,113,30,ADANA,ÇUKUROVA,Rice,5.22,21.82
1,113,30,ADANA,ÇUKUROVA,Lentil,1.58,21.82
1,113,30,ADANA,ÇUKUROVA,Chickpea,0,21.82
1,113,30,ADANA,ÇUKUROVA,Cotton,4.45,21.82
1,113,30,ADANA,ÇUKUROVA,Sugarbeet,0.32,21.82
1,113,30,ADANA,ÇUKUROVA,Soybean,0.72,21.82
1,113,30,ADANA,ÇUKUROVA,Peanut,0,21.82
1,113,30,ADANA,ÇUKUROVA,Oat,1.39,21.82
1,113,30,ADANA,ÇUKUROVA,Potato,2.37,21.82
1,113,30,ADANA,ÇUKUROVA,Corn,0,21.82
1,113,30,ADANA,ÇUKUROVA,Canola,2.03,21.82
1,113,30,ADANA,ÇUKUROVA,Onion,7.29,21.82
1,113,30,ADANA,ÇUKUROVA,Bean,3.49,21.82
1,113,30,ADANA,ÇUKUROVA,Tomato,2.18,21.82
1,291,31,ADANA,FEKE,Wheat,5.45,14.79
1,291,31,ADANA,FEKE,Barley,3.98,14.79
1,291,31,ADANA,FEKE,Sunflower,0.8,14.79
1,291,31,ADANA,FEKE,Rice,2.99,14.79
1,291,31,ADANA,FEKE,Lentil,0.85,14.79
1,291,31,ADANA,FEKE,Chickpea,0.71,14.79
1,291,31,ADANA,FEKE,Cotton,0.82,14.79
1,291,31,ADANA,FEKE,Sugarbeet,5.6,14.79
1,291,31,ADANA,FEKE,Soybean,0,14.79
1,291,31,ADANA,FEKE,Peanut,4.94,14.79
1,291,31,ADANA,FEKE,Oat,2.15,14.79
1,291,31,ADANA,FEKE,Potato,5.22,14.79
1,291,31,ADANA,FEKE,Corn,0,14.79
1,291,31,ADANA,FEKE,Canola,2.12,14.79
1,291,31,ADANA,FEKE,Onion,1.8,14.79
1,291,31,ADANA,FEKE,Bean,3.36,14.79
1,291,31,ADANA,FEKE,Tomato,1.07,14.79
1,291,32,ADANA,FEKE,Wheat,5.48,18.94
1,291,32,ADANA,FEKE,Barley,1.13,18.94
1,291,32,ADANA,FEKE,Sunflower,0.83,18.94
1,291,32,ADANA,FEKE,Rice,1.69,18.94
1,291,32,ADANA,FEKE,Lentil,0,18.94
1,291,32,ADANA,FEKE,Chickpea,2.24,18.94
1,291,32,ADANA,FEKE,Cotton,3.51,18.94
1,291,32,ADANA,FEKE,Sugarbeet,6.51,18.94
1,291,32,ADANA,FEKE,Soybean,0,18.94
1,291,32,ADANA,FEKE,Peanut,0.2,18.94
1,291,32,ADANA,FEKE,Oat,4.34,18.94
1,291,32,ADANA,FEKE,Potato,5.99,18.94
1,291,32,ADANA,FEKE,Corn,0,18.94
1,291,32,ADANA,FEKE,Canola,2.69,18.94
1,291,32,ADANA,FEKE,Onion,0,18.94
1,291,32,ADANA,FEKE,Bean,3.27,18.94
1,291,32,ADANA,FEKE,Tomato,3.02,18.94
1,291,33,ADANA,FEKE,Wheat,0,7.8
1,291,33,ADANA,FEKE,Barley,0,7.8
1,291,33,ADANA,FEKE,Sunflower,0.98,7.8
1,291,33,ADANA,FEKE,Rice,3.33,7.8
1,291,33,ADANA,FEKE,Lentil,0,7.8
1,291,33,ADANA,FEKE,Chickpea,0,7.8
1,291,33,ADANA,FEKE,Cotton,2.36,7.8
1,291,33,ADANA,FEKE,Sugarbeet,0,7.8
1,291,33,ADANA,FEKE,Soybean,2.11,7.8
1,291,33,ADANA,FEKE,Peanut,0,7.8
1,291,33,ADANA,FEKE,Oat,7.54,7.8
1,291,33,ADANA,FEKE,Potato,0.75,7.8
1,291,33,ADANA,FEKE,Corn,8.94,7.8
1,291,33,ADANA,FEKE,Canola,5.26,7.8
1,291,33,ADANA,FEKE,Onion,4.45,7.8
1,291,33,ADANA,FEKE,Bean,2.21,7.8
1,291,33,ADANA,FEKE,Tomato,0.4,7.8
1,291,34,ADANA,FEKE,Wheat,3.62,11.78
1,291,34,ADANA,FEKE,Barley,3.96,11.78
1,291,34,ADANA,FEKE,Sunflower,2.7,11.78
1,291,34,ADANA,FEKE,Rice,3.25,11.78
1,291,34,ADANA,FEKE,Lentil,1.55,11.78
1,291,34,ADANA,FEKE,Chickpea,0,11.78
1,291,34,ADANA,FEKE,Cotton,5.44,11.78
1,291,34,ADANA,FEKE,Sugarbeet,0,11.78
1,291,34,ADANA,FEKE,Soybean,3.99,11.78
1,291,34,ADANA,FEKE,Peanut,0.45,11.78
1,291,34,ADANA,FEKE,Oat,3.99,11.78
1,291,34,ADANA,FEKE,Potato,0.3,11.78
1,291,34,ADANA,FEKE,Corn,0,11.78
1,291,34,ADANA,FEKE,Canola,5.55,11.78
1,291,34,ADANA,FEKE,Onion,1.84,11.78
1,291,34,ADANA,FEKE,Bean,9.73,11.78
1,291,34,ADANA,FEKE,Tomato,4.89,11.78
1,291,35,ADANA,FEKE,Wheat,2.59,14.63
1,291,35,ADANA,FEKE,Barley,2.39,14.63
1,291,35,ADANA,FEKE,Sunflower,1.36,14.63
1,291,35,ADANA,FEKE,Rice,1.57,14.63
1,291,35,ADANA,FEKE,Lentil,0.29,14.63
1,291,35,ADANA,FEKE,Chickpea,5.18,14.63
1,291,35,ADANA,FEKE,Cotton,0.62,14.63
1,291,35,ADANA,FEKE,Sugarbeet,2.94,14.63
1,291,35,ADANA,FEKE,Soybean,3.1,14.63
1,291,35,ADANA,FEKE,Peanut,0,14.63
1,291,35,ADANA,FEKE,Oat,0.56,14.63
1,291,35,ADANA,FEKE,Potato,3.9,14.63
1,291,35,ADANA,FEKE,Corn,0,14.63
1,291,35,ADANA,FEKE,Canola,3.68,14.63
1,291,35,ADANA,FEKE,Onion,0.36,14.63
1,291,35,ADANA,FEKE,Bean,0,14.63
1,291,35,ADANA,FEKE,Tomato,1.43,14.63
1,291,36,ADANA,FEKE,Wheat,1.06,14.24
1,291,36,ADANA,FEKE,Barley,5.76,14.24
1,291,36,ADANA,FEKE,Sunflower,1.02,14.24
1,291,36,ADANA,FEKE,Rice,0,14.24
1,291,36,ADANA,FEKE,Lentil,0,14.24
1,291,36,ADANA,FEKE,Chickpea,4.93,14.24
1,291,36,ADANA,FEKE,Cotton,1.81,14.24
1,291,36,ADANA,FEKE,Sugarbeet,1.36,14.24
1,291,36,ADANA,FEKE,Soybean,0,14.24
1,291,36,ADANA,FEKE,Peanut,5.78,14.24
1,291,36,ADANA,FEKE,Oat,0.98,14.24
1,291,36,ADANA,FEKE,Potato,2.14,14.24
1,291,36,ADANA,FEKE,Corn,1.7,14.24
1,291,36,ADANA,FEKE,Canola,4.17,14.24
1,291,36,ADANA,FEKE,Onion,6.97,14.24
1,291,36,ADANA,FEKE,Bean,2.72,14.24
1,291,36,ADANA,FEKE,Tomato,1.37,14.24
1,291,37,ADANA,FEKE,Wheat,0.66,7.71
1,291,37,ADANA,FEKE,Barley,0.68,7.71
1,291,37,ADANA,FEKE,Sunflower,0.56,7.71
1,291,37,ADANA,FEKE,Rice,3.68,7.71
1,291,37,ADANA,FEKE,Lentil,0,7.71
1,291,37,ADANA,FEKE,Chickpea,5.09,7.71
1,291,37,ADANA,FEKE,Cotton,0.41,7.71
1,291,37,ADANA,FEKE,Sugarbeet,6.23,7.71
1,291,37,ADANA,FEKE,Soybean,4.75,7.71
1,291,37,ADANA,FEKE,Peanut,8.85,7.71
1,291,37,ADANA,FEKE,Oat,6.52,7.71
1,291,37,ADANA,FEKE,Potato,2.5,7.71
1,291,37,ADANA,FEKE,Corn,1.35,7.71
1,291,37,ADANA,FEKE,Canola,0,7.71
1,291,37,ADANA,FEKE,Onion,0,7.71
1,291,37,ADANA,FEKE,Bean,3.23,7.71
1,291,37,ADANA,FEKE,Tomato,0,7.71
1,291,38,ADANA,FEKE,Wheat,1.86,9.29
1,291,38,ADANA,FEKE,Barley,0,9.29
1,291,38,ADANA,FEKE,Sunflower,0,9.29
1,291,38,ADANA,FEKE,Rice,3.49,9.29
1,291,38,ADANA,FEKE,Lentil,2.09,9.29
1,291,38,ADANA,FEKE,Chickpea,0,9.29
1,291,38,ADANA,FEKE,Cotton,3.44,9.29
1,291,38,ADANA,FEKE,Sugarbeet,1.92,9.29
1,291,38,ADANA,FEKE,Soybean,2.94,9.29
1,291,38,ADANA,FEKE,Peanut,3.31,9.29
1,291,38,ADANA,FEKE,Oat,0,9.29
1,291,38,ADANA,FEKE,Potato,0,9.29
1,291,38,ADANA,FEKE,Corn,7.82,9.29
1,291,38,ADANA,FEKE,Canola,6.74,9.29
1,291,38,ADANA,FEKE,Onion,4.72,9.29
1,291,38,ADANA,FEKE,Bean,0,9.29
1,291,38,ADANA,FEKE,Tomato,2.26,9.29
1,291,39,ADANA,FEKE,Wheat,1.43,9.48
1,291,39,ADANA,FEKE,Barley,5.6,9.48
1,291,39,ADANA,FEKE,Sunflower,5.04,9.48
1,291,39,ADANA,FEKE,Rice,1.21,9.48
1,291,39,ADANA,FEKE,Lentil,4.47,9.48
1,291,39,ADANA,FEKE,Chickpea,0,9.48
1,291,39,ADANA,FEKE,Cotton,0,9.48
1,291,39,ADANA,FEKE,Sugarbeet,6.64,9.48
1,291,39,ADANA,FEKE,Soybean,7.63,9.48
1,291,39,ADANA,FEKE,Peanut,0,9.48
1,291,39,ADANA,FEKE,Oat,0,9.48
1,291,39,ADANA,FEKE,Potato,0,9.48
1,291,39,ADANA,FEKE,Corn,2.09,9.48
1,291,39,ADANA,FEKE,Canola,0,9.48
1,291,39,ADANA,FEKE,Onion,4.54,9.48
1,291,39,ADANA,FEKE,Bean,2.82,9.48
1,291,39,ADANA,FEKE,Tomato,7.77,9.48
1,291,40,ADANA,FEKE,Wheat,5.45,6.33
1,291,40,ADANA,FEKE,Barley,1.96,6.33
1,291,40,ADANA,FEKE,Sunflower,3.1,6.33
1,291,40,ADANA,FEKE,Rice,4.26,6.33
1,291,40,ADANA,FEKE,Lentil,3.01,6.33
1,291,40,ADANA,FEKE,Chickpea,5.43,6.33
1,291,40,ADANA,FEKE,Cotton,1.28,6.33
1,291,40,ADANA,FEKE,Sugarbeet,5.48,6.33
1,291,40,ADANA,FEKE,Soybean,0,6.33
1,291,40,ADANA,FEKE,Peanut,5.25,6.33
1,291,40,ADANA,FEKE,Oat,0,6.33
1,291,40,ADANA,FEKE,Potato,0,6.33
1,291,40,ADANA,FEKE,Corn,0.34,6.33
1,291,40,ADANA,FEKE,Canola,0.29,6.33
1,291,40,ADANA,FEKE,Onion,1.11,6.33
1,291,40,ADANA,FEKE,Bean,6.44,6.33
1,291,40,ADANA,FEKE,Tomato,0.63,6.33
1,165,41,ADANA,İMAMOĞLU,Wheat,5.6,16.13
1,165,41,ADANA,İMAMOĞLU,Barley,0.09,16.13
1,165,41,ADANA,İMAMOĞLU,Sunflower,1.89,16.13
1,165,41,ADANA,İMAMOĞLU,Rice,1.85,16.13
1,165,41,ADANA,İMAMOĞLU,Lentil,0,16.13
1,165,41,ADANA,İMAMOĞLU,Chickpea,1.68,16.13
1,165,41,ADANA,İMAMOĞLU,Cotton,3.91,16.13
1,165,41,ADANA,İMAMOĞLU,Sugarbeet,5.47,16.13
1,165,41,ADANA,İMAMOĞLU,Soybean,0,16.13
1,165,41,ADANA,İMAMOĞLU,Peanut,3.81,16.13
1,165,41,ADANA,İMAMOĞLU,Oat,0.89,16.13
1,165,41,ADANA,İMAMOĞLU,Potato,2.03,16.13
1,165,41,ADANA,İMAMOĞLU,Corn,2.27,16.13
1,165,41,ADANA,İMAMOĞLU,Canola,0.09,16.13
1,165,41,ADANA,İMAMOĞLU,Onion,0,16.13
1,165,41,ADANA,İMAMOĞLU,Bean,0,16.13
1,165,41,ADANA,İMAMOĞLU,Tomato,0.77,16.13
1,165,42,ADANA,İMAMOĞLU,Wheat,0,22.36
1,165,42,ADANA,İMAMOĞLU,Barley,4.05,22.36
1,165,42,ADANA,İMAMOĞLU,Sunflower,7.48,22.36
1,165,42,ADANA,İMAMOĞLU,Rice,2.61,22.36
1,165,42,ADANA,İMAMOĞLU,Lentil,0.82,22.36
1,165,42,ADANA,İMAMOĞLU,Chickpea,2.13,22.36
1,165,42,ADANA,İMAMOĞLU,Cotton,3.61,22.36
1,165,42,ADANA,İMAMOĞLU,Sugarbeet,2.71,22.36
1,165,42,ADANA,İMAMOĞLU,Soybean,5.05,22.36
1,165,42,ADANA,İMAMOĞLU,Peanut,4.09,22.36
1,165,42,ADANA,İMAMOĞLU,Oat,0,22.36
1,165,42,ADANA,İMAMOĞLU,Potato,4.97,22.36
1,165,42,ADANA,İMAMOĞLU,Corn,0,22.36
1,165,42,ADANA,İMAMOĞLU,Canola,0,22.36
1,165,42,ADANA,İMAMOĞLU,Onion,2.03,22.36
1,165,42,ADANA,İMAMOĞLU,Bean,2.71,22.36
1,165,42,ADANA,İMAMOĞLU,Tomato,4.16,22.36
1,165,43,ADANA,İMAMOĞLU,Wheat,0.61,27.01
1,165,43,ADANA,İMAMOĞLU,Barley,2.54,27.01
1,165,43,ADANA,İMAMOĞLU,Sunflower,2.05,27.01
1,165,43,ADANA,İMAMOĞLU,Rice,2.94,27.01
1,165,43,ADANA,İMAMOĞLU,Lentil,3.38,27.01
1,165,43,ADANA,İMAMOĞLU,Chickpea,2.89,27.01
1,165,43,ADANA,İMAMOĞLU,Cotton,0.37,27.01
1,165,43,ADANA,İMAMOĞLU,Sugarbeet,8.26,27.01
1,165,43,ADANA,İMAMOĞLU,Soybean,0,27.01
1,165,43,ADANA,İMAMOĞLU,Peanut,1.6,27.01
1,165,43,ADANA,İMAMOĞLU,Oat,1.79,27.01
1,165,43,ADANA,İMAMOĞLU,Potato,1.94,27.01
1,165,43,ADANA,İMAMOĞLU,Corn,1.61,27.01
1,165,43,ADANA,İMAMOĞLU,Canola,0.92,27.01
1,165,43,ADANA,İMAMOĞLU,Onion,0,27.01
1,165,43,ADANA,İMAMOĞLU,Bean,5.46,27.01
1,165,43,ADANA,İMAMOĞLU,Tomato,4.28,27.01
1,165,44,ADANA,İMAMOĞLU,Wheat,0.27,0.52
1,165,44,ADANA,İMAMOĞLU,Barley,0,0.52
1,165,44,ADANA,İMAMOĞLU,Sunflower,0,0.52
1,165,44,ADANA,İMAMOĞLU,Rice,0,0.52
1,165,44,ADANA,İMAMOĞLU,Lentil,1.87,0.52
1,165,44,ADANA,İMAMOĞLU,Chickpea,3.09,0.52
1,165,44,ADANA,İMAMOĞLU,Cotton,0.97,0.52
1,165,44,ADANA,İMAMOĞLU,Sugarbeet,3.63,0.52
1,165,44,ADANA,İMAMOĞLU,Soybean,3.32,0.52
1,165,44,ADANA,İMAMOĞLU,Peanut,0,0.52
1,165,44,ADANA,İMAMOĞLU,Oat,0,0.52
1,165,44,ADANA,İMAMOĞLU,Potato,4.87,0.52
1,165,44,ADANA,İMAMOĞLU,Corn,4.66,0.52
1,165,44,ADANA,İMAMOĞLU,Canola,0.3,0.52
1,165,44,ADANA,İMAMOĞLU,Onion,0,0.52
1,165,44,ADANA,İMAMOĞLU,Bean,3.19,0.52
1,165,44,ADANA,İMAMOĞLU,Tomato,0,0.52
1,165,45,ADANA,İMAMOĞLU,Wheat,0,36.23
1,165,45,ADANA,İMAMOĞLU,Barley,0.65,36.23
1,165,45,ADANA,İMAMOĞLU,Sunflower,9.71,36.23
1,165,45,ADANA,İMAMOĞLU,Rice,4.91,36.23
1,165,45,ADANA,İMAMOĞLU,Lentil,1.2,36.23
1,165,45,ADANA,İMAMOĞLU,Chickpea,0.69,36.23
1,165,45,ADANA,İMAMOĞLU,Cotton,5.99,36.23
1,165,45,ADANA,İMAMOĞLU,Sugarbeet,2.12,36.23
1,165,45,ADANA,İMAMOĞLU,Soybean,5.94,36.23
1,165,45,ADANA,İMAMOĞLU,Peanut,6.78,36.23
1,165,45,ADANA,İMAMOĞLU,Oat,1.54,36.23
1,165,45,ADANA,İMAMOĞLU,Potato,0,36.23
1,165,45,ADANA,İMAMOĞLU,Corn,0,36.23
1,165,45,ADANA,İMAMOĞLU,Canola,4.58,36.23
1,165,45,ADANA,İMAMOĞLU,Onion,3.88,36.23
1,165,45,ADANA,İMAMOĞLU,Bean,2.34,36.23
1,165,45,ADANA,İMAMOĞLU,Tomato,0,36.23
1,165,46,ADANA,İMAMOĞLU,Wheat,1.34,7.14
1,165,46,ADANA,İMAMOĞLU,Barley,1.23,7.14
1,165,46,ADANA,İMAMOĞLU,Sunflower,0,7.14
1,165,46,ADANA,İMAMOĞLU,Rice,3.57,7.14
1,165,46,ADANA,İMAMOĞLU,Lentil,0,7.14
1,165,46,ADANA,İMAMOĞLU,Chickpea,0,7.14
1,165,46,ADANA,İMAMOĞLU,Cotton,1.68,7.14
1,165,46,ADANA,İMAMOĞLU,Sugarbeet,2.81,7.14
1,165,46,ADANA,İMAMOĞLU,Soybean,3.61,7.14
1,165,46,ADANA,İMAMOĞLU,Peanut,3.99,7.14
1,165,46,ADANA,İMAMOĞLU,Oat,5.19,7.14
1,165,46,ADANA,İMAMOĞLU,Potato,2.18,7.14
1,165,46,ADANA,İMAMOĞLU,Corn,0.43,7.14
1,165,46,ADANA,İMAMOĞLU,Canola,1.64,7.14
1,165,46,ADANA,İMAMOĞLU,Onion,1.27,7.14
1,165,46,ADANA,İMAMOĞLU,Bean,3.86,7.14
1,165,46,ADANA,İMAMOĞLU,Tomato,0.51,7.14
1,165,47,ADANA,İMAMOĞLU,Wheat,3.99,2
1,165,47,ADANA,İMAMOĞLU,Barley,0,2
1,165,47,ADANA,İMAMOĞLU,Sunflower,5.67,2
1,165,47,ADANA,İMAMOĞLU,Rice,0.06,2
1,165,47,ADANA,İMAMOĞLU,Lentil,0,2
1,165,47,ADANA,İMAMOĞLU,Chickpea,5,2
1,165,47,ADANA,İMAMOĞLU,Cotton,6.21,2
1,165,47,ADANA,İMAMOĞLU,Sugarbeet,4.01,2
1,165,47,ADANA,İMAMOĞLU,Soybean,0.76,2
1,165,47,ADANA,İMAMOĞLU,Peanut,0,2
1,165,47,ADANA,İMAMOĞLU,Oat,0.64,2
1,165,47,ADANA,İMAMOĞLU,Potato,2.99,2
1,165,47,ADANA,İMAMOĞLU,Corn,0.18,2
1,165,47,ADANA,İMAMOĞLU,Canola,2.23,2
1,165,47,ADANA,İMAMOĞLU,Onion,1.43,2
1,165,47,ADANA,İMAMOĞLU,Bean,4.88,2
1,165,47,ADANA,İMAMOĞLU,Tomato,0.16,2
1,165,48,ADANA,İMAMOĞLU,Wheat,1.6,10.55
1,165,48,ADANA,İMAMOĞLU,Barley,6.11,10.55
1,165,48,ADANA,İMAMOĞLU,Sunflower,4.79,10.55
1,165,48,ADANA,İMAMOĞLU,Rice,1.68,10.55
1,165,48,ADANA,İMAMOĞLU,Lentil,0,10.55
1,165,48,ADANA,İMAMOĞLU,Chickpea,2.54,10.55
1,165,48,ADANA,İMAMOĞLU,Cotton,5.5,10.55
1,165,48,ADANA,İMAMOĞLU,Sugarbeet,4.19,10.55
1,165,48,ADANA,İMAMOĞLU,Soybean,3.75,10.55
1,165,48,ADANA,İMAMOĞLU,Peanut,3.47,10.55
1,165,48,ADANA,İMAMOĞLU,Oat,1.7,10.55
1,165,48,ADANA,İMAMOĞLU,Potato,6.06,10.55
1,165,48,ADANA,İMAMOĞLU,Corn,3.94,10.55
1,165,48,ADANA,İMAMOĞLU,Canola,2.21,10.55
1,165,48,ADANA,İMAMOĞLU,Onion,0,10.55
1,165,48,ADANA,İMAMOĞLU,Bean,0.69,10.55
1,165,48,ADANA,İMAMOĞLU,Tomato,2.68,10.55
1,165,49,ADANA,İMAMOĞLU,Wheat,0,14.73
1,165,49,ADANA,İMAMOĞLU,Barley,0,14.73
1,165,49,ADANA,İMAMOĞLU,Sunflower,0.06,14.73
1,165,49,ADANA,İMAMOĞLU,Rice,6.43,14.73
1,165,49,ADANA,İMAMOĞLU,Lentil,0,14.73
1,165,49,ADANA,İMAMOĞLU,Chickpea,1.55,14.73
1,165,49,ADANA,İMAMOĞLU,Cotton,3.63,14.73
1,165,49,ADANA,İMAMOĞLU,Sugarbeet,3,14.73
1,165,49,ADANA,İMAMOĞLU,Soybean,2.18,14.73
1,165,49,ADANA,İMAMOĞLU,Peanut,0,14.73
1,165,49,ADANA,İMAMOĞLU,Oat,1.05,14.73
1,165,49,ADANA,İMAMOĞLU,Potato,3.78,14.73
1,165,49,ADANA,İMAMOĞLU,Corn,2.03,14.73
1,165,49,ADANA,İMAMOĞLU,Canola,4.98,14.73
1,165,49,ADANA,İMAMOĞLU,Onion,0,14.73
1,165,49,ADANA,İMAMOĞLU,Bean,1.71,14.73
1,165,49,ADANA,İMAMOĞLU,Tomato,0,14.73
1,165,50,ADANA,İMAMOĞLU,Wheat,0,3
1,165,50,ADANA,İMAMOĞLU,Barley,0.44,3
1,165,50,ADANA,İMAMOĞLU,Sunflower,2.66,3
1,165,50,ADANA,İMAMOĞLU,Rice,0.86,3
1,165,50,ADANA,İMAMOĞLU,Lentil,0.58,3
1,165,50,ADANA,İMAMOĞLU,Chickpea,1.77,3
1,165,50,ADANA,İMAMOĞLU,Cotton,1.8,3
1,165,50,ADANA,İMAMOĞLU,Sugarbeet,0,3
1,165,50,ADANA,İMAMOĞLU,Soybean,0,3
1,165,50,ADANA,İMAMOĞLU,Peanut,1.44,3
1,165,50,ADANA,İMAMOĞLU,Oat,1.24,3
1,165,50,ADANA,İMAMOĞLU,Potato,4.13,3
1,165,50,ADANA,İMAMOĞLU,Corn,1.8,3
1,165,50,ADANA,İMAMOĞLU,Canola,2.39,3
1,165,50,ADANA,İMAMOĞLU,Onion,3.91,3
1,165,50,ADANA,İMAMOĞLU,Bean,0,3
1,165,50,ADANA,İMAMOĞLU,Tomato,1.21,3
1,170,51,ADANA,KARAİSALI,Wheat,2.79,15.14
1,170,51,ADANA,KARAİSALI,Barley,3.92,15.14
1,170,51,ADANA,KARAİSALI,Sunflower,0,15.14
1,170,51,ADANA,KARAİSALI,Rice,0.69,15.14
1,170,51,ADANA,KARAİSALI,Lentil,0,15.14
1,170,51,ADANA,KARAİSALI,Chickpea,0,15.14
1,170,51,ADANA,KARAİSALI,Cotton,3.11,15.14
1,170,51,ADANA,KARAİSALI,Sugarbeet,2.21,15.14
1,170,51,ADANA,KARAİSALI,Soybean,1.65,15.14
1,170,51,ADANA,KARAİSALI,Peanut,6.72,15.14
1,170,51,ADANA,KARAİSALI,Oat,4.83,15.14
1,170,51,ADANA,KARAİSALI,Potato,1.11,15.14
1,170,51,ADANA,KARAİSALI,Corn,1.18,15.14
1,170,51,ADANA,KARAİSALI,Canola,1.65,15.14
1,170,51,ADANA,KARAİSALI,Onion,0.01,15.14
1,170,51,ADANA,KARAİSALI,Bean,0,15.14
1,170,51,ADANA,KARAİSALI,Tomato,0.6,15.14
1,170,52,ADANA,KARAİSALI,Wheat,1.51,5
1,170,52,ADANA,KARAİSALI,Barley,7.2,5
1,170,52,ADANA,KARAİSALI,Sunflower,2.88,5
1,170,52,ADANA,KARAİSALI,Rice,6.23,5
1,170,52,ADANA,KARAİSALI,Lentil,3.66,5
1,170,52,ADANA,KARAİSALI,Chickpea,3.63,5
1,170,52,ADANA,KARAİSALI,Cotton,3.97,5
1,170,52,ADANA,KARAİSALI,Sugarbeet,1.91,5
1,170,52,ADANA,KARAİSALI,Soybean,0,5
1,170,52,ADANA,KARAİSALI,Peanut,5.47,5
1,170,52,ADANA,KARAİSALI,Oat,0,5
1,170,52,ADANA,KARAİSALI,Potato,3.69,5
1,170,52,ADANA,KARAİSALI,Corn,0,5
1,170,52,ADANA,KARAİSALI,Canola,3.27,5
1,170,52,ADANA,KARAİSALI,Onion,3.42,5
1,170,52,ADANA,KARAİSALI,Bean,1.9,5
1,170,52,ADANA,KARAİSALI,Tomato,2.88,5
1,170,53,ADANA,KARAİSALI,Wheat,4.67,16.97
1,170,53,ADANA,KARAİSALI,Barley,4.44,16.97
1,170,53,ADANA,KARAİSALI,Sunflower,0,16.97
1,170,53,ADANA,KARAİSALI,Rice,4.36,16.97
1,170,53,ADANA,KARAİSALI,Lentil,8.17,16.97
1,170,53,ADANA,KARAİSALI,Chickpea,0,16.97
1,170,53,ADANA,KARAİSALI,Cotton,1.43,16.97
1,170,53,ADANA,KARAİSALI,Sugarbeet,5.08,16.97
1,170,53,ADANA,KARAİSALI,Soybean,1.31,16.97
1,170,53,ADANA,KARAİSALI,Peanut,3.98,16.97
1,170,53,ADANA,KARAİSALI,Oat,0,16.97
